job_id,industry_name,inferred,type
3749347506,Staffing and Recruiting,0,Vision insurance
3749347506,Insurance,0,Vision insurance
3749347506,Executive Offices,0,Vision insurance
3749347506,Staffing and Recruiting,0,Dental insurance
3749347506,Insurance,0,Dental insurance
3749347506,Executive Offices,0,Dental insurance
3749347506,Staffing and Recruiting,0,401(k)
3749347506,Insurance,0,401(k)
3749347506,Executive Offices,0,401(k)
3749350651,IT Services and IT Consulting,1,401(k)
3757462984,Higher Education,1,Disability insurance
3757462984,Higher Education,1,Tuition assistance
3757462984,Higher Education,1,Commuter benefits
3757734260,Retail,1,Vision insurance
3757734260,Retail,1,401(k)
3757742205,Telecommunications,1,401(k)
3757742205,Telecommunications,1,Disability insurance
3756902670,Mental Health Care,1,401(k)
3756902670,Mental Health Care,1,Dental insurance
3755170666,Banking,1,Pension plan
3755170666,Financial Services,1,Pension plan
3757724953,Wholesale,1,Dental insurance
3757724953,Wholesale,1,401(k)
3757758418,Software Development,1,401(k)
3749370384,Financial Services,1,401(k)
3749370384,Financial Services,1,Tuition assistance
3756144767,Staffing and Recruiting,1,401(k)
3749370585,Insurance,1,401(k)
3757915256,Staffing and Recruiting,1,Medical insurance
3757915256,Staffing and Recruiting,1,401(k)
3756143910,Staffing and Recruiting,1,401(k)
3749395945,Hospitality,1,401(k)
3756105526,Hospitality,1,401(k)
3757473967,Software Development,1,401(k)
3757473967,Software Development,1,Vision insurance
3757473967,Software Development,1,Medical insurance
3757473967,Software Development,1,Dental insurance
3757473967,Software Development,1,Disability insurance
3757473967,Software Development,1,Paid paternity leave
3757464933,Food and Beverage Services,1,401(k)
3757737311,Manufacturing,1,Medical insurance
3756100727,Aviation and Aerospace Component Manufacturing,1,401(k)
3756107517,Law Practice,1,401(k)
3756107517,Law Practice,1,Vision insurance
3756107517,Law Practice,1,Disability insurance
3757456856,Staffing and Recruiting,1,401(k)
3757454968,Staffing and Recruiting,1,401(k)
3749348230,Advertising Services,0,Medical insurance
3749348230,Advertising Services,0,Vision insurance
3749348230,Advertising Services,0,Dental insurance
3757748132,,1,401(k)
3756133488,Hospitality,1,Vision insurance
3757733119,Business Consulting and Services,1,401(k)
3757912704,Medical Equipment Manufacturing,0,Medical insurance
3757912704,Medical Equipment Manufacturing,0,Vision insurance
3757912704,Medical Equipment Manufacturing,0,Dental insurance
3757912704,Medical Equipment Manufacturing,0,401(k)
3757912704,Medical Equipment Manufacturing,0,Commuter benefits
3757499990,Computer and Network Security,0,Medical insurance
3757499990,Computer and Network Security,0,Vision insurance
3757499990,Computer and Network Security,0,Dental insurance
3757499990,Computer and Network Security,0,401(k)
3749341986,Higher Education,0,Medical insurance
3749341986,Higher Education,0,Vision insurance
3749341986,Higher Education,0,Dental insurance
3749341986,Higher Education,0,401(k)
3749341986,Higher Education,0,Tuition assistance
3749341986,Higher Education,0,Disability insurance
3756162291,Pharmaceutical Manufacturing,1,401(k)
3756162291,Medical Equipment Manufacturing,1,401(k)
3749359036,Retail,1,401(k)
3757495475,Staffing and Recruiting,0,Medical insurance
3757495475,Staffing and Recruiting,0,Vision insurance
3757495475,Staffing and Recruiting,0,Dental insurance
3757495475,Staffing and Recruiting,0,401(k)
3757463077,Financial Services,1,401(k)
3757794776,Staffing and Recruiting,1,Medical insurance
3757794776,Staffing and Recruiting,1,401(k)
3749395958,Hospitality,1,401(k)
3757490327,"Technology, Information and Internet",0,Medical insurance
3757490327,"Technology, Information and Internet",0,Vision insurance
3757490327,"Technology, Information and Internet",0,Dental insurance
3757490327,"Technology, Information and Internet",0,401(k)
3757490327,"Technology, Information and Internet",0,Disability insurance
3756150077,Staffing and Recruiting,1,401(k)
3757481877,Medical Practices,1,401(k)
3749909371,Motor Vehicle Manufacturing,1,Dental insurance
3749909371,Motor Vehicle Manufacturing,1,401(k)
3754887588,Utilities,0,Medical insurance
3754887588,Manufacturing,0,Medical insurance
3754887588,Consumer Services,0,Medical insurance
3754887588,Utilities,0,Vision insurance
3754887588,Manufacturing,0,Vision insurance
3754887588,Consumer Services,0,Vision insurance
3754887588,Utilities,0,Dental insurance
3754887588,Manufacturing,0,Dental insurance
3754887588,Consumer Services,0,Dental insurance
3754887588,Utilities,0,401(k)
3754887588,Manufacturing,0,401(k)
3754887588,Consumer Services,0,401(k)
3754887588,Utilities,0,Paid maternity leave
3754887588,Manufacturing,0,Paid maternity leave
3754887588,Consumer Services,0,Paid maternity leave
3754887588,Utilities,0,Paid paternity leave
3754887588,Manufacturing,0,Paid paternity leave
3754887588,Consumer Services,0,Paid paternity leave
3755584579,Restaurants,1,401(k)
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Medical insurance
3757494140,Government Administration,0,Medical insurance
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Vision insurance
3757494140,Government Administration,0,Vision insurance
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Dental insurance
3757494140,Government Administration,0,Dental insurance
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,401(k)
3757494140,Government Administration,0,401(k)
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Pension plan
3757494140,Government Administration,0,Pension plan
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Commuter benefits
3757494140,Government Administration,0,Commuter benefits
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Tuition assistance
3757494140,Government Administration,0,Tuition assistance
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Disability insurance
3757494140,Government Administration,0,Disability insurance
3757494140,"Transportation, Logistics, Supply Chain and Storage",0,Student loan assistance
3757494140,Government Administration,0,Student loan assistance
3757917929,Wholesale,1,401(k)
3757473003,Medical Equipment Manufacturing,1,401(k)
3757473003,Medical Equipment Manufacturing,1,Vision insurance
3757738060,Staffing and Recruiting,1,401(k)
3749397778,Defense and Space Manufacturing,1,401(k)
3757917230,Telecommunications,1,401(k)
3757917230,Telecommunications,1,Disability insurance
3757914219,Staffing and Recruiting,1,401(k)
3755591814,Motor Vehicle Manufacturing,1,Tuition assistance
3754905935,Security and Investigations,0,Medical insurance
3754905935,Security and Investigations,0,Vision insurance
3754905935,Security and Investigations,0,Dental insurance
3757711244,Staffing and Recruiting,1,Medical insurance
3757711244,Staffing and Recruiting,1,401(k)
3756142748,Hospitals and Health Care,1,Disability insurance
3756142748,Hospitals and Health Care,1,401(k)
3757756663,Hospitals and Health Care,1,401(k)
3757480507,Accounting,1,Medical insurance
3757480507,Financial Services,1,Medical insurance
3755580328,IT Services and IT Consulting,1,Paid maternity leave
3755580328,IT Services and IT Consulting,1,401(k)
3757480741,Hospitals and Health Care,1,Tuition assistance
3757480741,Hospitals and Health Care,1,401(k)
3757484889,Business Consulting and Services,1,401(k)
3757484889,Business Consulting and Services,1,Vision insurance
3757477693,Hospitals and Health Care,1,401(k)
3757741260,"Transportation, Logistics, Supply Chain and Storage",1,401(k)
3749355657,Railroad Equipment Manufacturing,1,401(k)
3749355657,Railroad Equipment Manufacturing,1,Vision insurance
3757748411,,0,Medical insurance
3757748411,,0,Dental insurance
3757748411,,0,401(k)
3754979024,Media Production,0,Medical insurance
3754979024,Media Production,0,Vision insurance
3754979024,Media Production,0,Dental insurance
3754979024,Media Production,0,401(k)
3754979024,Media Production,0,Commuter benefits
3755598925,Government Administration,1,Medical insurance
3755598925,Government Administration,1,Pension plan
3756144542,Hospitals and Health Care,1,Disability insurance
3756144542,Hospitals and Health Care,1,401(k)
3757470153,Leasing Non-residential Real Estate,0,Medical insurance
3757470153,Real Estate,0,Medical insurance
3757470153,Leasing Non-residential Real Estate,0,Vision insurance
3757470153,Real Estate,0,Vision insurance
3757470153,Leasing Non-residential Real Estate,0,Dental insurance
3757470153,Real Estate,0,Dental insurance
3757470153,Leasing Non-residential Real Estate,0,401(k)
3757470153,Real Estate,0,401(k)
3757470153,Leasing Non-residential Real Estate,0,Pension plan
3757470153,Real Estate,0,Pension plan
3757467019,Real Estate,1,Vision insurance
3757467019,Real Estate,1,401(k)
3757467019,Real Estate,1,Tuition assistance
3757492591,Hospitals and Health Care,1,401(k)
3755591816,"Technology, Information and Internet",1,Dental insurance
3755591816,"Technology, Information and Internet",1,401(k)
3757732844,Food and Beverage Services,1,Vision insurance
3757732844,Food and Beverage Manufacturing,1,Vision insurance
3757732844,Food and Beverage Services,1,Disability insurance
3757732844,Food and Beverage Manufacturing,1,Disability insurance
3757917073,Hospitals and Health Care,1,401(k)
3757917073,Hospitals and Health Care,1,Student loan assistance
3757729419,Construction,1,401(k)
3756902330,Media Production,0,Medical insurance
3755593753,Pharmaceutical Manufacturing,1,401(k)
3755593753,Pharmaceutical Manufacturing,1,Dental insurance
3755593753,Pharmaceutical Manufacturing,1,Disability insurance
3755593753,Pharmaceutical Manufacturing,1,Medical insurance
3755593753,Pharmaceutical Manufacturing,1,Vision insurance
3749399796,Hospitality,1,401(k)
3757734517,Manufacturing,1,401(k)
3757734517,Manufacturing,1,Tuition assistance
3757417385,Staffing and Recruiting,1,401(k)
3757489682,Financial Services,1,401(k)
3756109970,Staffing and Recruiting,1,401(k)
3757768436,Retail,1,401(k)
3755580914,Accounting,0,Medical insurance
3755580914,Accounting,0,Vision insurance
3755580914,Accounting,0,Dental insurance
3755580914,Accounting,0,401(k)
3749906243,Banking,1,401(k)
3749906243,Financial Services,1,401(k)
3749906243,Banking,1,Disability insurance
3749906243,Financial Services,1,Disability insurance
3756112693,Staffing and Recruiting,1,401(k)
3757742153,"Transportation, Logistics, Supply Chain and Storage",1,401(k)
3756111954,Hospitals and Health Care,0,401(k)
3756156549,Financial Services,1,401(k)
3756156549,Insurance,1,401(k)
3756156549,Financial Services,1,Disability insurance
3756156549,Insurance,1,Disability insurance
3755150272,Semiconductor Manufacturing,0,Medical insurance
3755150272,Semiconductor Manufacturing,0,Vision insurance
3755150272,Semiconductor Manufacturing,0,Dental insurance
3755150272,Semiconductor Manufacturing,0,401(k)
3755150272,Semiconductor Manufacturing,0,Tuition assistance
3757914687,Telecommunications,1,401(k)
3757916209,Staffing and Recruiting,1,401(k)
3757733867,Software Development,1,401(k)
3757733867,Software Development,1,Medical insurance
3757733867,Software Development,1,Vision insurance
3757733867,Software Development,1,Dental insurance
3757733867,Software Development,1,Disability insurance
3756109598,IT Services and IT Consulting,0,Medical insurance
3756109598,IT Services and IT Consulting,0,Vision insurance
3756109598,IT Services and IT Consulting,0,Dental insurance
3756109598,IT Services and IT Consulting,0,401(k)
3757470452,Hospitals and Health Care,1,401(k)
3757470452,Medical Practices,1,401(k)
3757738279,Paper and Forest Product Manufacturing,1,401(k)
3757467481,Retail,1,401(k)
3757467481,Food and Beverage Manufacturing,1,401(k)
3757467481,Retail,1,Disability insurance
3757467481,Food and Beverage Manufacturing,1,Disability insurance
3755590421,Hospitality,1,401(k)
3755590421,Hospitality,1,Dental insurance
3755590421,Hospitality,1,Disability insurance
3755590421,Hospitality,1,Medical insurance
3755590421,Hospitality,1,Vision insurance
3755569895,Motor Vehicle Manufacturing,0,Medical insurance
3755569895,Motor Vehicle Manufacturing,0,Vision insurance
3755569895,Motor Vehicle Manufacturing,0,Dental insurance
3755569895,Motor Vehicle Manufacturing,0,401(k)
3755587737,Financial Services,1,Disability insurance
3755578931,Financial Services,0,Medical insurance
3755578931,Venture Capital and Private Equity Principals,0,Medical insurance
3755578931,Financial Services,0,Vision insurance
3755578931,Venture Capital and Private Equity Principals,0,Vision insurance
3755578931,Financial Services,0,Dental insurance
3755578931,Venture Capital and Private Equity Principals,0,Dental insurance
3755578931,Financial Services,0,401(k)
3755578931,Venture Capital and Private Equity Principals,0,401(k)
3755578931,Financial Services,0,Commuter benefits
3755578931,Venture Capital and Private Equity Principals,0,Commuter benefits
3755578931,Financial Services,0,Paid maternity leave
3755578931,Venture Capital and Private Equity Principals,0,Paid maternity leave
3755578931,Financial Services,0,Disability insurance
3755578931,Venture Capital and Private Equity Principals,0,Disability insurance
3756114406,Broadcast Media Production and Distribution,1,401(k)
3756114406,Online Audio and Video Media,1,401(k)
3756114406,Software Development,1,401(k)
3756114406,Broadcast Media Production and Distribution,1,Commuter benefits
3756114406,Online Audio and Video Media,1,Commuter benefits
3756114406,Software Development,1,Commuter benefits
3756161221,Software Development,1,401(k)
3756161221,Software Development,1,Disability insurance
3756167736,Food and Beverage Manufacturing,1,401(k)
3756167736,Food and Beverage Services,1,401(k)
3756167736,Manufacturing,1,401(k)
3757904620,"Appliances, Electrical, and Electronics Manufacturing",1,Disability insurance
